1695854901520,99.0
1695854902444,99.0
1695854983558,98.0
1695855609579,98.0
1695855764664,97.0
1695855824655,97.0
1695856304974,97.0
1695857025023,96.0
1695857169822,96.0
1695858004578,94.0
1695858585260,94.0
1695858809997,93.0
1695859186309,93.0
1695859366504,93.0
1695859650580,92.0
1695860475095,91.0
1695860866589,91.0
1695861106664,90.0
1695861226710,90.0
1695861315921,90.0
1695862106712,89.0
1695862186994,89.0
1695862607887,88.0
1695862878994,88.0
1695863508074,87.0
1695863675986,87.0
1695864386756,86.0
1695865164678,85.0
1695865788279,84.0
1695865856443,84.0
1695866029231,84.0
1695866149277,83.0
1695866640398,83.0
1695867316114,82.0
1695867942028,81.0
1695868009522,81.0
1695868610128,80.0
1695869029593,79.0
1695869209811,79.0
1695869289706,79.0
1695869389897,79.0
1695869451103,79.0
1695870002809,78.0
1695870737582,77.0
1695871472239,76.0
1695872047821,75.0
1695872165912,75.0
1695872271233,75.0
1695872331473,74.0
1695872571634,74.0
1695872862545,74.0
1695872991696,73.0
1695873531456,73.0
1695874264372,72.0
1695874938937,71.0
1695875572857,70.0
1695875653027,70.0
1695876323331,69.0
1695876533002,68.0
1695876593238,68.0
1695877014290,68.0
1695877025507,68.0
1695877749570,67.0
1695878334363,66.0
1695878418320,66.0
1695879027585,65.0
1695879712381,64.0
1695880014582,63.0
1695880194694,63.0
1695880362237,63.0
1695881033727,62.0
1695881275753,61.0
1695881335755,61.0
1695881680438,61.0
1695882115790,60.0
1695882175806,60.0
1695882325752,60.0
1695882535818,60.0
1695882895899,59.0
1695882942011,59.0
1695883195883,59.0
1695883546276,58.0
1695883795929,58.0
1695884152416,57.0
1695884517086,57.0
1695884577092,57.0
1695884764131,57.0
1695885237156,56.0
1695885376097,56.0
1695885717196,55.0
1695885957214,55.0
1695886575138,54.0
1695886917274,54.0
1695887157293,53.0
1695887185435,53.0
1695887337322,53.0
1695887397408,53.0
1695887824925,52.0
1695888499300,51.0
1695889172288,50.0
1695889258615,50.0
1695889378644,50.0
1695889618674,50.0
1695889738700,50.0
1695889867014,49.0
1695890535507,48.0
1695890998831,48.0
1695891179962,47.0
1695891214280,47.0
1695891599970,47.0
1695891878535,47.0
1695892569017,46.0
1695893246160,45.0
1695893965446,44.0
1695894600153,43.0
1695894665921,42.0
1695895141272,42.0
1695895405805,41.0
1695895681310,41.0
1695896041353,41.0
1695896154491,40.0
1695896701426,40.0
1695896910498,39.0
1695897601484,38.0
1695897640266,38.0
1695898201556,37.0
1695898378956,37.0
1695899042775,36.0
1695899133518,36.0
1695899882860,35.0
1695899901210,35.0
1695900602882,34.0
1695900668965,34.0
1695900842921,34.0
1695900962957,33.0
1695901442461,33.0
1695901683016,32.0
1695901803071,32.0
1695902164231,32.0
1695902223119,32.0
1695902404245,31.0
1695902884296,31.0
1695903002277,31.0
1695903244316,30.0
1695903784484,29.0
1695904552224,28.0
1695904984418,28.0
1695905302485,27.0
1695905404523,27.0
1695906077695,26.0
1695906605676,25.0
1695906862995,25.0
1695907126915,24.0
1695907148672,24.0
1695907198508,23.0
1695907565737,23.0
1695908289461,22.0
1695908645799,21.0
1695908987732,21.0
1695909367059,20.0
1695909690564,19.0
1695910426834,18.0
1695911119190,17.0
1695911205862,17.0
1695911212891,17.0
1695911385943,17.0
1695911733531,16.0
1695911891161,16.0
1695911892603,16.0
1695912243583,15.0
1695912431735,15.0
1695912611826,15.0
1695912733323,15.0
1695913253824,14.0
1695913756748,13.0
1695914253886,12.0
